https://digitallibrary.un.org/record/427247,Y AFGHANISTAN,  ALBANIA, Y ALGERIA, Y ANDORRA, Y ANGOLA,  ANTIGUA AND BARBUDA, Y ARGENTINA, Y ARMENIA, A AUSTRALIA, Y AUSTRIA, Y AZERBAIJAN, Y BAHAMAS, Y BAHRAIN, Y BANGLADESH, Y BARBADOS, Y BELARUS, Y BELGIUM, Y BELIZE,  BENIN, Y BHUTAN, Y BOLIVIA,  BOSNIA AND HERZEGOVINA,  BOTSWANA, Y BRAZIL, Y BRUNEI DARUSSALAM, A BULGARIA, Y BURKINA FASO,  BURUNDI,  CAMBODIA,  CAMEROON, Y CANADA,  CAPE VERDE,  CENTRAL AFRICAN REPUBLIC,  CHAD, Y CHILE, Y CHINA, Y COLOMBIA, Y COMOROS,  CONGO,  COSTA RICA, Y CÔTE D'IVOIRE, Y CROATIA, Y CUBA, Y CYPRUS, Y CZECH REPUBLIC, Y DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,  DEMOCRATIC REPUBLIC OF THE CONGO, Y DENMARK,  DJIBOUTI,  DOMINICA,  DOMINICAN REPUBLIC,  ECUADOR, Y EGYPT,  EL SALVADOR,  EQUATORIAL GUINEA, Y ERITREA, Y ESTONIA, Y ETHIOPIA,  FIJI, Y FINLAND, Y FRANCE, Y GABON,  GAMBIA,  GEORGIA, Y GERMANY, Y GHANA, Y GREECE,  GRENADA,  GUATEMALA,  GUINEA,  GUINEA-BISSAU, Y GUYANA,  HAITI,  HONDURAS, Y HUNGARY, Y ICELAND, Y INDIA, Y INDONESIA, Y IRAN (ISLAMIC REPUBLIC OF),  IRAQ, Y IRELAND, N ISRAEL, Y ITALY, Y JAMAICA, Y JAPAN, Y JORDAN, Y KAZAKHSTAN, Y KENYA, Y KUWAIT,  KYRGYZSTAN, Y LAO PEOPLE'S DEMOCRATIC REPUBLIC, Y LATVIA, Y LEBANON,  LESOTHO, Y LIBERIA, Y LIBYAN ARAB JAMAHIRIYA, Y LIECHTENSTEIN, Y LITHUANIA, Y LUXEMBOURG,  MADAGASCAR, Y MALAWI, Y MALAYSIA, Y MALDIVES, Y MALI, Y MALTA, A MARSHALL ISLANDS, Y MAURITANIA, Y MAURITIUS, Y MEXICO, N MICRONESIA (FEDERATED STATES OF), Y MONACO, Y MONGOLIA, Y MOROCCO, Y MOZAMBIQUE, Y MYANMAR, Y NAMIBIA, Y NEPAL, Y NETHERLANDS, Y NEW ZEALAND,  NICARAGUA,  NIGER, Y NIGERIA, Y NORWAY, Y OMAN, Y PAKISTAN,  PALAU,  PANAMA,  PAPUA NEW GUINEA,  PARAGUAY, Y PERU, Y PHILIPPINES, Y POLAND, Y PORTUGAL, Y QATAR, Y REPUBLIC OF KOREA,  REPUBLIC OF MOLDOVA, A ROMANIA, Y RUSSIAN FEDERATION,  RWANDA,  SAINT KITTS AND NEVIS,  SAINT LUCIA,  SAINT VINCENT AND THE GRENADINES, Y SAMOA, Y SAN MARINO,  SAO TOME AND PRINCIPE, Y SAUDI ARABIA, Y SENEGAL,  SEYCHELLES,  SIERRA LEONE, Y SINGAPORE, Y SLOVAKIA, Y SLOVENIA, Y SOLOMON ISLANDS,  SOMALIA, Y SOUTH AFRICA, Y SPAIN, Y SRI LANKA, Y SUDAN, Y SURINAME, A SWAZILAND, Y SWEDEN, Y SYRIAN ARAB REPUBLIC, Y TAJIKISTAN, Y THAILAND, Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,  TOGO,  TRINIDAD AND TOBAGO, Y TUNISIA, Y TURKEY,  TURKMENISTAN, Y UGANDA, Y UKRAINE, Y UNITED ARAB EMIRATES, Y UNITED KINGDOM, Y UNITED REPUBLIC OF TANZANIA, N UNITED STATES,  URUGUAY,  UZBEKISTAN,  VANUATU, Y VENEZUELA, Y VIET NAM,  YEMEN,  YUGOSLAVIA,  ZAMBIA, Y ZIMBABWE
https://digitallibrary.un.org/record/285527, AFGHANISTAN,  ALBANIA, Y ALGERIA, Y ANDORRA, Y ANGOLA,  ANTIGUA AND BARBUDA, Y ARGENTINA, Y ARMENIA, Y AUSTRALIA, Y AUSTRIA,  AZERBAIJAN,  BAHAMAS, Y BAHRAIN, Y BANGLADESH, Y BARBADOS, Y BELARUS, Y BELGIUM,  BELIZE, Y BENIN,  BHUTAN, Y BOLIVIA,  BOSNIA AND HERZEGOVINA, Y BOTSWANA, Y BRAZIL, Y BRUNEI DARUSSALAM, Y BULGARIA, Y BURKINA FASO,  BURUNDI,  CAMBODIA, Y CAMEROON, Y CANADA,  CAPE VERDE,  CENTRAL AFRICAN REPUBLIC, Y CHAD, Y CHILE, Y CHINA, A COLOMBIA,  COMOROS,  CONGO, Y COSTA RICA, Y CÔTE D'IVOIRE, Y CROATIA, Y CUBA, Y CYPRUS, Y CZECH REPUBLIC,  DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA, Y DEMOCRATIC REPUBLIC OF THE CONGO, Y DENMARK,  DJIBOUTI,  DOMINICA,  DOMINICAN REPUBLIC, A ECUADOR, Y EGYPT, A EL SALVADOR, Y EQUATORIAL GUINEA, Y ERITREA, Y ESTONIA, Y ETHIOPIA, Y FIJI, Y FINLAND, Y FRANCE, Y GABON, Y GAMBIA, Y GEORGIA, Y GERMANY, Y GHANA, Y GREECE,  GRENADA, Y GUATEMALA,  GUINEA,  GUINEA-BISSAU,  GUYANA, Y HAITI, Y HONDURAS, Y HUNGARY, A ICELAND, Y INDIA, Y INDONESIA, Y IRAN (ISLAMIC REPUBLIC OF),  IRAQ, Y IRELAND, Y ISRAEL, Y ITALY, Y JAMAICA, Y JAPAN, Y JORDAN, Y KAZAKHSTAN, Y KENYA, Y KUWAIT,  KYRGYZSTAN, Y LAO PEOPLE'S DEMOCRATIC REPUBLIC, Y LATVIA, Y LEBANON, Y LESOTHO,  LIBERIA, Y LIBYAN ARAB JAMAHIRIYA, Y LIECHTENSTEIN, Y LITHUANIA, Y LUXEMBOURG,  MADAGASCAR, Y MALAWI, Y MALAYSIA, Y MALDIVES,  MALI, Y MALTA, Y MARSHALL ISLANDS, Y MAURITANIA, Y MAURITIUS, Y MEXICO, Y MICRONESIA (FEDERATED STATES OF), Y MONACO, Y MONGOLIA, Y MOROCCO, Y MOZAMBIQUE, Y MYANMAR, Y NAMIBIA, Y NEPAL, Y NETHERLANDS, Y NEW ZEALAND,  NICARAGUA, Y NIGER, Y NIGERIA, Y NORWAY, Y OMAN, Y PAKISTAN,  PALAU, Y PANAMA,  PAPUA NEW GUINEA, Y PARAGUAY, A PERU, Y PHILIPPINES, Y POLAND, Y PORTUGAL, Y QATAR, Y REPUBLIC OF KOREA, Y REPUBLIC OF MOLDOVA, Y ROMANIA, Y RUSSIAN FEDERATION,  RWANDA,  SAINT KITTS AND NEVIS,  SAINT LUCIA,  SAINT VINCENT AND THE GRENADINES,  SAMOA, Y SAN MARINO,  SAO TOME AND PRINCIPE, Y SAUDI ARABIA, Y SENEGAL, Y SEYCHELLES,  SIERRA LEONE, Y SINGAPORE, Y SLOVAKIA, Y SLOVENIA, Y SOLOMON ISLANDS,  SOMALIA, Y SOUTH AFRICA, Y SPAIN, Y SRI LANKA, Y SUDAN, Y SURINAME,  SWAZILAND, Y SWEDEN, Y SYRIAN ARAB REPUBLIC,  TAJIKISTAN, Y THAILAND, Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA, Y TOGO, Y TRINIDAD AND TOBAGO, Y TUNISIA, N TURKEY,  TURKMENISTAN,  UGANDA, Y UKRAINE, Y UNITED ARAB EMIRATES, Y UNITED KINGDOM, Y UNITED REPUBLIC OF TANZANIA, Y UNITED STATES, Y URUGUAY,  UZBEKISTAN, Y VANUATU, A VENEZUELA, Y VIET NAM, Y YEMEN,  YUGOSLAVIA, Y ZAMBIA, Y ZIMBABWE
